medicine_name
Combo Pack of SBL Nux Vomica Dilution 30 CH & SBL Arnica Montana Dilution 30 CH (30ml Each)
LDD Bioscience Baryta Phosphorica Dilution 30 CH
Bjain Antimonium Tartaricum Globules 0/29 LM
Bakson's Homeopathy AC#9 Tablet
Dr. Reckeweg Calc Pic Dilution 1000 CH
Dr Willmar Schwabe India Hypericum Perforatum Dilution 1000 CH
Dr Willmar Schwabe India Indigo Dilution 30 CH
SBL Sulphanilamidum Dilution 6 CH
Bjain Naphthalinum Dilution 200 CH
Bjain Chlorum Dilution 6C
SBL Pertussinum Dilution 1000 CH
Bahola Ferolac Tablet
Dr Willmar Schwabe India Gnaphalium Polycephalum Dilution 200 CH
Dr Willmar Schwabe India Lac Caninum Dilution 10M CH
Dr Willmar Schwabe India Lecithinum Dilution 12 CH
Dr Willmar Schwabe India Caladium Seguinum Dilution 6 CH
Bjain Galium Aparine Mother Tincture Q
Bjain Baryta Muriatica Dilution 1000 CH
Dr Willmar Schwabe India Rhus Aromatica Dilution 200 CH
ADEL Phosphorus Dilution 1M
SBL Chionanthus Virginica Dilution 30 CH
Dr Willmar Schwabe India Triosteum Perfoliatum Dilution 200 CH
Dr Willmar Schwabe India Helonias Dioica Dilution 12 CH
Bjain Juglans Regia Mother Tincture Q
SBL Guarea Trichilodies Dilution 200 CH
Bio India Complex 37 Pancreas Drop
SBL Terebinthinae Oleum Mother Tincture Q
Bjain Syzygium Jambolanum Mother Tincture Q
SBL Aurum Metallicum Dilution CM CH
Bio India Calcarea Fluorica Biochemic Tablet 200X
Dr. Reckeweg Kali Ars Dilution 10M CH
SBL Rhus Toxicodendron 0/8 LM
Dr. Reckeweg Natrum Muriaticum Biochemic Tablet 6X
Bjain Calcuri Biliarii Dilution 1000 CH
Bjain Blatta Orientalis Mother Tincture Q
SBL Ricinus Communis Dilution 1000 CH
Bjain Salvia Officinalis Mother Tincture Q
SBL Rhus Venenata Dilution 12 CH
Dr Willmar Schwabe India Vaccinium Dilution 1000 CH
Dr. Reckeweg Platinum Met Dilution 1000 CH
Dr. Reckeweg Kali Bromatum Dilution 30 CH
SBL Hypophysine Dilution 6 CH
SBL Helianthus Annuus Dilution 3 CH
Dr Willmar Schwabe India Calcarea Fluorica Biochemic Tablet 3X
Bjain Colocynthis Globules 0/30 LM
ADEL Artemisia Vulg. Dilution 6
LDD Bioscience Kalmegh Dilution 1000 CH
Bakson's Homeopathy Mercurius Praecipitatus Ruber Dilution 10M
Bakson's Homeopathy Tylophora Indica Dilution 10M
Bakson's Homeopathy Lycopersicum Esculentum Dilution 200
Bakson's Homeopathy Syzygium Jambolanum Mother Tincture Q
Bakson's Homeopathy Kreosotum Dilution 30
Bakson's Homeopathy Crotalus Cascavella Dilution 30
ADEL Merc Dul Dilution 30 CH
Dr. Reckeweg Pix Liquida Dilution 30 CH
SBL Hepar Sulphur Trituration Tablet 3X
SBL Chimaphila Umbellata Dilution 1000 CH
Medisynth Gasgan Forte Drop
Wheezal Stimulant-H Drop
Bjain Camphora Dilution 12 CH
SBL Myrica Cerifera Dilution 6 CH
SBL Senega Dilution 1000 CH
SBL Acidum Phosphoricum Dilution CM CH
Dr. Reckeweg Apis Mell Dilution 200 CH
Dr Willmar Schwabe India Acalypha Indica Dilution 1000 CH
Lord's L 105 Abdominal Left Side Drop
Lord's Calc Sulph Biochemic Tablet 30X
Dr. Reckeweg Laurocerasus Dilution 200 CH
ADEL Kali Phos Dilution 10M
Bjain Syzygium Jambolanum Dilution 3X
Dr Willmar Schwabe India Tuberculinum Dilution 30 CH
SBL Zincum Cyanatum Dilution 200 CH
Dr. Reckeweg Kali Iodatum Dilution 200 CH
Bjain Azadirachta Indica Dilution 6C
SBL Camphora 0/3 LM
Dr. Reckeweg Gelsemium Sempervirens Dilution 30 CH
Dr Willmar Schwabe India Lupulus Dilution 200 CH
Wheezal Niccolum Sulphuricum Dilution 30
Pioneer Pharma Lachnanthes Tinct Globules Pellet Multidose Pills 200 CH
Wheezal Aethusa Cynapium 0/10 LM
Dr. Majumder Homeo World Alstonia Constricta Dilution (30ml Each) 3
Dr. Majumder Homeo World Aegle Folia Dilution (30ml Each) 3X
Wheezal Caprum Oxi. Nig. Trituration Tablet 3X
Bjain Acetalinidum / Antifebrinum Globules 0/9 LM
Bakson's Homeopathy Pituitary Posterior Dilution 50M
Similia Camphorhus Oil
Dr. Reckeweg Iris Vers Dilution 200 CH
Dr Willmar Schwabe India Cichorium Intybus Dilution 1000 CH
Dr. Johns J-10 Pruritus-V Drop
LDD Bioscience Granatum Dilution 1000 CH
Bjain Ignatia Amara Globules 0/24 LM
Bjain Hyoscyamus Niger Globules 0/15 LM
SBL Hydrangea Arborescens Dilution 3 CH
SBL Cocainum Muriaticum Dilution 30 CH
Dr. Reckeweg Absinthium Dilution 1000 CH
Healing Herbs Bach Flower Gorse
Bjain Ipecacuanha Globules 0/10 LM
Dr Willmar Schwabe India Sabal Pentarkan Drop
SBL Natrum Muriaticum Dilution 6 CH
SBL Plantanus Occidentalis Dilution 6 CH
SBL Cicaderma Ointment
Dr Willmar Schwabe India Cascara Sagrada Dilution 12 CH
Dr Willmar Schwabe India Acidum Butyricum Dilution 6 CH
Dr Willmar Schwabe India Melilotus Alba Dilution 1000 CH
Dr Willmar Schwabe India Cimicifuga Racemosa Dilution 12 CH
SBL Iodium 0/13 LM
Bjain Ferrum Phosphoricum Biochemic Tablet 200X
Bio India Natrum Sulphuricum Biochemic Tablet 200X
Bjain Natrum Sulphuricum Biochemic Tablet 12X
SBL Camphora Dilution 30 CH
Dr. Reckeweg Arsenic Sulph Flavum Trituration Tablet 4X
SBL Acorus Calamus Dilution 12 CH
SBL Lathyrus Sativa Dilution CM CH
Dr Willmar Schwabe India Convolvulus Arvensis Dilution 1000 CH
Bjain Helonias Dioica Mother Tincture Q
LDD Bioscience Jalappa Dilution 1000 CH
Bjain Sanguinaria Canadensis Globules 0/22 LM
Dr Willmar Schwabe India Natrum Sulphuricum Biochemic Tablet 30X
Lord's Antim Crud Trituration Tablet 3X
Lord's Gastrolin-Plus Tablet
Wheezal Kali Carbonicum Dilution 30
Dr Willmar Schwabe Germany Manganum Aceticum Dilution 200
Dr. Reckeweg Alumina Dilution 6 CH
Dr. Reckeweg Trillium Pendulum Dilution 1000 CH
Dr. Reckeweg Trombidium Muscae Domesticae Dilution 1000 CH
Bakson's Homeopathy Echinacea Ointment
SBL Acidum Citricum Dilution 3 CH
Dr Willmar Schwabe India Adlumia Fungosa Dilution 12 CH
Bjain Thalapsi Bursa Pastoris Dilution 200 CH
Dr Willmar Schwabe India Eupatorium Perfoliatum Dilution 6 CH
Dr Willmar Schwabe India Guaiacum Dilution 6 CH
Bjain Cardiospermum Halicacabum Dilution 6 CH
Allen Five Phos General Tonic
Bjain Scrophularia Nodosa Dilution 200 CH
SBL Crocus Sativus Dilution 30 CH
SBL Xerophyllum Asphodelodies Dilution 1000 CH
Dr. Reckeweg Clematis Erec Dilution 200 CH
Bakson's Homeopathy Biocombination 5 Tablet
Lord's Eucalyptus Glob Mother Tincture Q
Dr Willmar Schwabe India Asparsgus Officinalis Mother Tincture Q
Bakson's Homeopathy Chloralum Dilution 50M
ADEL Ars Sulp Flav Dilution 6
Bakson's Homeopathy Sticta Pulmonaria Dilution 10M
Wheezal Argentum Metallicum Dilution CM
New Life Bach Flower Olive 30
Wheezal Ferrum Bromatum Dilution 1M
Similia Calcarea Sulph Biochemic Tablet 6X
Bjain Chenopodium Anthelminticum Dilution 6X
Bjain Arsenicum Sulphuratum Flavum Dilution 12 CH
Bjain Kali Phosphoricum Globules 0/18 LM
Bjain Ginseng Dilution 1000 CH
New Life Bach Flower Rescue Remedy 30
Dr. Reckeweg China Dilution 1000 CH
Bakson's Homeopathy Salvia Officinalis Dilution 1000 CH
LDD Bioscience Asarum Europaeum Dilution 1000 CH
Rxhomeo Croton Tig 200C
Sett Dey Avena Sativa Mother Tincture Q
Wheezal Ipecacuanha Globules 0/12 LM
Wheezal Bovista Dilution CM
Wheezal Mercurius Iodatus Flavus Dilution 200
Qvik NH57 Multi-Vitcura Drop
Dr. Majumder Homeo World Belladonna Dilution 1M (30ml Each)
Wheezal Saw Palmetto Dilution 1M
Herbamed Chelidonium Majus Mother Tincture Q
Wheezal Chrysarobinum Ointment
Bakson's Homeopathy Acidum Picricum Dilution 30
Allen Hydrocele Drop
Bjain Cephalandra Indica Dilution 30C
Lord's Terebinthinae Ole Mother Tincture Q
Wheezal Agricus Mus. Dilution CM
Bakson's Homeopathy Drosera Rotundifolia Dilution 6 CH
Bakson's Homeopathy Granatum Dilution 6X
Dr. Majumder Homeo World Bovista Dilution(30ml Each) 200
SBL Aesculus Hippocastanum Mother Tincture Q
LDD Bioscience Eupatorium Perfoliatum Mother Tincture Q
Dr. Majumder Homeo World Blatta Orientalis Dilution(30ml Each) 30
Bjain Kalium Iodatum Globules 0/18 LM
Bjain Calcarea Silicata Globules 0/19 LM
Bakson's Homeopathy Viburnum Opulus Dilution 30
LDD Bioscience Ficus Indica Mother Tincture Q
LDD Bioscience Condurango Mother Tincture Q
Bakson's Homeopathy Rosmarinus Officinalis Dilution 6X
Bakson's Homeopathy Senecio Aureus Dilution 6 CH
Bjain Hamamelis Virginica Globules 0/24 LM
Wheezal Ulmus Fulva Dilution CM
Wheezal Calcarea Arsenicosa Globules 0/16 LM
Sett Dey Consticure Powder
LDD Bioscience Zincum Phosphoricum Dilution 30 CH
Bakson's Homeopathy Petroselinum Sativum Dilution 6 CH
LDD Bioscience Rhamnus Dilution 1000 CH
LDD Bioscience Acidum Gallicum Dilution 30 CH
Wheezal Petroleum Globules 0/20 LM
Bakson's Homeopathy Piper Nigrum Dilution 200
Sett Dey Cocculus Indicus Dilution 6
Wheezal Clematis Erecta Dilution 1M
Wheezal Solanum Lycopersicum Dilution 200
Wheezal Lapis Album Dilution 1M
